"cohort","age","period","window_end_period","loans_at_risk","defaults_3m","rd3m","q","y_logit","mu","residual_after_mean","age_effect","residual_after_age","cohort_effect","residual_after_cohort","period_effect","residual_after_period","fitted_logit","fitted_rd3m","reconstructed_q","risk_base","risk_after_age","risk_after_cohort","risk_after_period","contribution_age","contribution_cohort","contribution_period","contribution_residual","reconstructed_rd3m"
"2018-01-01",22,"2019-11-01","2020-01-01",569,6,0.0105448154657293,0.0114035087719298,-4.46236515657824,-3.80673473380674,-0.655630422771498,0.116545108534489,-0.772175531305988,-0.903694064077654,0.131518532771666,0.340221937540722,-0.208703404769056,-4.25366175180918,0.0140129440141938,0.0114035087719298,0.0217375941071289,0.0243590873272493,0.0100122454074824,0.0140129440141938,0.00262149322012033,-0.0143468419197669,0.0040006986067114,-0.00346812854846441,0.0105448154657293
"2018-01-01",23,"2019-12-01","2020-02-01",546,6,0.010989010989011,0.0118829981718464,-4.42069246017767,-3.80673473380674,-0.613957726370931,0.134096448024832,-0.748054174395762,-0.903694064077654,0.155639889681892,0.398743386412819,-0.243103496730927,-4.17758896344675,0.0151038137402463,0.0118829981718464,0.0217375941071289,0.0247797081878399,0.010187718847429,0.0151038137402463,0.00304211408071098,-0.0145919893404109,0.00491609489281726,-0.00411480275123531,0.010989010989011
"2018-01-01",24,"2020-01-01","2020-03-01",533,8,0.0150093808630394,0.0159176029962547,-4.12428402682074,-3.80673473380674,-0.317549293013994,0.136933913842919,-0.454483206856913,-0.903694064077654,0.449210857220741,0.267163533020558,0.182047324200182,-4.30633135102092,0.0133035523113186,0.0159176029962547,0.0217375941071289,0.024848370001482,0.0102163714548406,0.0133035523113186,0.00311077589435308,-0.0146319985466414,0.00308718085647803,0.00170582855172078,0.0150093808630394
"2018-01-01",25,"2020-02-01","2020-04-01",517,9,0.0174081237911025,0.0183397683397683,-3.98017341688212,-3.80673473380674,-0.173438683075378,0.153144376103385,-0.326583059178763,-0.903694064077654,0.577111004898892,0.020954849412792,0.5561561554861,-4.53632957236822,0.0105991099017517,0.0183397683397683,0.0217375941071289,0.025244204774237,0.0103815998361797,0.0105991099017517,0.00350661066710802,-0.0148626049380573,0.000217510065572041,0.00680901388935081,0.0174081237911025
"2018-01-01",26,"2020-03-01","2020-05-01",506,8,0.0158102766798419,0.0167652859960552,-4.07153742590562,-3.80673473380674,-0.264802692098881,0.150824454081345,-0.415627146180226,-0.903694064077654,0.488066917897428,-0.109104323685269,0.597171241582697,-4.66870866748832,0.00929713223862978,0.0167652859960552,0.0217375941071289,0.0251871814349458,0.010357792422718,0.00929713223862978,0.00344958732781681,-0.0148293890122278,-0.00106066018408822,0.00651314444121212,0.0158102766798419
"2018-01-01",27,"2020-04-01","2020-06-01",496,6,0.0120967741935484,0.0130784708249497,-4.32362310210383,-3.80673473380674,-0.516888368297085,0.182987039848669,-0.699875408145754,-0.903694064077654,0.2038186559319,-0.0839574631687652,0.287776119100665,-4.61139922120449,0.00984011315751226,0.0130784708249497,0.0217375941071289,0.0259890387722965,0.0106927209195591,0.00984011315751226,0.00425144466516755,-0.0152963178527374,-0.000852607762046809,0.00225666103603613,0.0120967741935484
"2018-01-01",28,"2020-05-01","2020-07-01",483,8,0.0165631469979296,0.0175619834710744,-4.02430071848917,-3.80673473380674,-0.217565984682433,0.161161887237147,-0.37872787191958,-0.903694064077654,0.524966192158074,0.147768516703317,0.377197675454757,-4.40149839394393,0.012110495340561,0.0175619834710744,0.0217375941071289,0.0254422438960924,0.0104642944968775,0.012110495340561,0.00370464978896346,-0.0149779493992149,0.00164620084368356,0.00445265165736859,0.0165631469979296
"2018-01-01",29,"2020-06-01","2020-08-01",469,5,0.0106609808102345,0.0117021276595745,-4.43621346601547,-3.80673473380674,-0.629478732208727,0.142171123824215,-0.771649856032943,-0.903694064077654,0.132044208044712,0.304798858195984,-0.172754650151272,-4.2634588158642,0.0138782245909716,0.0117021276595745,0.0217375941071289,0.024975588751243,0.0102694661794593,0.0138782245909716,0.00323799464411409,-0.0147061225717837,0.00360875841151223,-0.00321724378073702,0.0106609808102345
"2018-01-01",30,"2020-07-01","2020-09-01",458,7,0.0152838427947598,0.0163398692810458,-4.09767235231477,-3.80673473380674,-0.290937618508034,0.125435575789942,-0.416373194297976,-0.903694064077654,0.487320869779678,0.275080610897249,0.212240258882429,-4.3099126111972,0.0132566245014791,0.0163398692810458,0.0217375941071289,0.0245712715617039,0.0101007526962837,0.0132566245014791,0.00283367745457492,-0.0144705188654201,0.00315587180519534,0.00202721829328076,0.0152838427947598
"2018-01-01",31,"2020-08-01","2020-10-01",447,3,0.00671140939597315,0.0078125,-4.84418708645859,-3.80673473380674,-1.03745235265185,0.116476719657313,-1.15392907230916,-0.903694064077654,-0.250235008231509,0.214259832349531,-0.464494840581041,-4.37969224587755,0.0123741752558665,0.00781249999999999,0.0217375941071289,0.0243574620690612,0.0100115675596226,0.0123741752558665,0.00261986796193227,-0.0143458945094386,0.00236260769624383,-0.00566276585989332,0.00671140939597315
"2018-01-01",32,"2020-09-01","2020-11-01",440,9,0.0204545454545455,0.0215419501133787,-3.81597571191699,-3.80673473380674,-0.00924097811024627,0.132416258675008,-0.141657236785254,-0.903694064077654,0.7620368272924,0.143894773994937,0.618142053297463,-4.43411776521445,0.0117263896521068,0.0215419501133787,0.0217375941071289,0.0247391376828066,0.0101707898730744,0.0117263896521068,0.00300154357567763,-0.0145683478097322,0.00155559977903241,0.00872815580243866,0.0204545454545455
"2018-01-01",33,"2020-10-01","2020-12-01",424,10,0.0235849056603774,0.0247058823529412,-3.67569771741187,-3.80673473380674,0.131037016394869,0.139526428591446,-0.00848941219657656,-0.903694064077654,0.895204651881078,0.200544233240718,0.694660418640359,-4.37035813605223,0.0124887686718213,0.0247058823529412,0.0217375941071289,0.0249112664840387,0.0102426202720347,0.0124887686718213,0.0031736723769098,-0.014668646212004,0.00224614839978651,0.0110961369885561,0.0235849056603774
"2018-01-01",34,"2020-11-01","2021-01-01",414,14,0.0338164251207729,0.0349397590361446,-3.31856511708189,-3.80673473380674,0.488169616724856,0.131428628410337,0.35674098831452,-0.903694064077654,1.26043505239217,0.302336275571726,0.958098776820447,-4.27666389390233,0.0136986602004807,0.0349397590361446,0.0217375941071289,0.0247153201974912,0.0101608518670784,0.0136986602004807,0.00297772609036222,-0.0145544683304128,0.00353780833340226,0.0201177649202923,0.0338164251207729
"2018-02-01",1,"2018-03-01","2018-05-01",986,0,0,0.000506585612968592,-7.58731050602262,-3.80673473380674,-3.78057577221587,-1.7073653881347,-2.07321038408118,-0.82035510260232,-1.25285528147886,-0.396507150136696,-0.856348131342159,-6.73096237468046,0.00119196145521988,0.000506585612968592,0.0217375941071289,0.00401337969127483,0.00177097016854886,0.00119196145521988,-0.0177242144158541,-0.00224240952272597,-0.000579008713328977,-0.00119196145521988,1.51788304147971e-18
"2018-02-01",2,"2018-04-01","2018-06-01",963,5,0.00519210799584631,0.00570539419087137,-5.16062147024727,-3.80673473380674,-1.35388673644053,-0.802500335743768,-0.551386400696765,-0.82035510260232,0.268968701905555,0.27505240061418,-0.00608369870862541,-5.15453777153865,0.00574001004441887,0.00570539419087137,0.0217375941071289,0.00986122148763851,0.00436574914490652,0.00574001004441887,-0.0118763726194904,-0.00549547234273198,0.00137426089951235,-0.000547902048572559,0.00519210799584631
"2018-02-01",3,"2018-05-01","2018-07-01",911,6,0.00658616904500549,0.00712719298245614,-4.93668510042188,-3.80673473380674,-1.12995036661514,-0.337459829206784,-0.792490537408352,-0.82035510260232,0.0278645651939681,-0.0687089727953612,0.0965735379893292,-5.03325863841121,0.00647533439490552,0.00712719298245613,0.0217375941071289,0.0156087071675435,0.0069326960264684,0.00647533439490552,-0.00612888693958539,-0.00867601114107515,-0.000457361631562881,0.00011083465009997,0.00658616904500549
"2018-02-01",4,"2018-06-01","2018-08-01",874,7,0.0080091533180778,0.00857142857142857,-4.75071249127875,-3.80673473380674,-0.943977757472008,-0.182480278425218,-0.76149747904679,-0.82035510260232,0.0588576235555299,-0.438695231395139,0.497552854950669,-5.24826534622942,0.00522914127101452,0.00857142857142858,0.0217375941071289,0.0181776956171205,0.00808545561020699,0.00522914127101452,-0.00355989849000843,-0.0100922400069135,-0.00285631433919248,0.00278001204706329,0.0080091533180778
"2018-02-01",5,"2018-07-01","2018-09-01",834,3,0.00359712230215827,0.00419161676646707,-5.47046833013761,-3.80673473380674,-1.66373359633087,-0.110329660461367,-1.55340393586951,-0.82035510260232,-0.733048833267186,-0.410162795844821,-0.322886037422365,-5.14758229271525,0.00577984217048367,0.00419161676646707,0.0217375941071289,0.019511164970081,0.00868513300171206,0.00577984217048367,-0.00222642913704798,-0.0108260319683689,-0.00290529083122839,-0.00218271986832539,0.00359712230215827
"2018-02-01",6,"2018-08-01","2018-10-01",808,6,0.00742574257425743,0.00803461063040791,-4.81592967810258,-3.80673473380674,-1.00919494429584,-0.00462210480800024,-1.00457283948784,-0.82035510260232,-0.184217736885518,-0.298646245234361,0.114428508348843,-4.93035818645142,0.00717210463286837,0.00803461063040791,0.0217375941071289,0.0216395216911312,0.00964415828906787,0.00717210463286837,-9.8072415997727e-05,-0.0119953634020633,-0.00247205365619949,0.000253637941389053,0.00742574257425743
"2018-02-01",7,"2018-09-01","2018-11-01",790,8,0.010126582278481,0.0107458912768647,-4.52242775891804,-3.80673473380674,-0.715693025111296,0.0795860484344686,-0.795279073545765,-0.82035510260232,0.0250760290565551,-0.4410899632397,0.466165992296255,-4.98859375121429,0.00676910857115183,0.0107458912768647,0.0217375941071289,0.0234959992497771,0.0104825670337559,0.00676910857115183,0.00175840514264819,-0.0130134322160213,-0.00371345846260405,0.00335747370732919,0.010126582278481
"2018-02-01",8,"2018-10-01","2018-12-01",768,8,0.0104166666666667,0.0110533159947984,-4.49390994820308,-3.80673473380674,-0.687175214396335,0.14017796756865,-0.827353181964986,-0.82035510260232,-0.00699807936266583,-0.178129695122228,0.171131615759563,-4.66504156396264,0.00933096966394484,0.0110533159947984,0.0217375941071289,0.0249270977186229,0.0111300753146034,0.00933096966394484,0.00318950361149392,-0.0137970224040195,-0.00179910565065854,0.00108569700272183,0.0104166666666667
"2018-02-01",9,"2018-11-01","2019-01-01",749,8,0.0106809078771696,0.0113333333333333,-4.46860899808172,-3.80673473380674,-0.661874264274974,0.188722894148899,-0.850597158423873,-0.82035510260232,-0.0302420558215534,-0.0438615305362023,0.0136194747146489,-4.48222847279636,0.0111817398881652,0.0113333333333333,0.0217375941071289,0.026134629384257,0.0116772484732569,0.0111817398881652,0.00439703527712805,-0.0144573809110001,-0.00049550858509172,-0.000500832010995655,0.0106809078771696
"2018-02-01",10,"2018-12-01","2019-02-01",729,7,0.00960219478737997,0.0102739726027397,-4.56781439944432,-3.80673473380674,-0.761079665637581,0.249100324734697,-1.01017999037228,-0.82035510260232,-0.189824887769959,0.112416524094737,-0.302241411864696,-4.26557298757963,0.0138493205581119,0.0102739726027397,0.0217375941071289,0.0277160988991316,0.012395001751435,0.0138493205581119,0.00597850479200264,-0.0153210971476965,0.00145431880667687,-0.00424712577073193,0.00960219478737997
"2018-02-01",11,"2019-01-01","2019-03-01",704,8,0.0113636363636364,0.0120567375886525,-4.40600162972359,-3.80673473380674,-0.599266895916848,0.289264109856582,-0.88853100577343,-0.82035510260232,-0.0681759031711106,0.225471639234264,-0.293647542405375,-4.11235408731821,0.0161055595811558,0.0120567375886525,0.0217375941071289,0.0288192054610655,0.0128964136117583,0.0161055595811558,0.00708161135393656,-0.0159227918493072,0.00320914596939754,-0.00474192321751945,0.0113636363636364
"2018-02-01",12,"2019-02-01","2019-04-01",678,7,0.0103244837758112,0.0110456553755523,-4.49461099542103,-3.80673473380674,-0.687876261614286,0.294297372332265,-0.982173633946551,-0.82035510260232,-0.161818531344231,0.0940197986978563,-0.255838330042088,-4.23877266537894,0.0142201558257045,0.0110456553755523,0.0217375941071289,0.0289604143169464,0.0129606448683779,0.0142201558257045,0.00722282020981744,-0.0159997694485685,0.0012595109573266,-0.00389567204989325,0.0103244837758112
"2018-02-01",13,"2019-03-01","2019-05-01",660,8,0.0121212121212121,0.0128593040847201,-4.34074497570058,-3.80673473380674,-0.534010241893837,0.303514845354915,-0.837525087248751,-0.82035510260232,-0.0171699846464316,0.099039815618788,-0.11620980026522,-4.22453517543536,0.0144211226976465,0.0128593040847201,0.0217375941071289,0.0292207539062206,0.0130790918292352,0.0144211226976465,0.0074831597990917,-0.0161416620769854,0.00134203086841133,-0.00229991057643442,0.0121212121212121
"2018-02-01",14,"2019-04-01","2019-06-01",638,10,0.0156739811912226,0.0164319248826291,-4.09196077086682,-3.80673473380674,-0.285226037060084,0.282992614882479,-0.568218651942563,-0.82035510260232,0.252136450659757,0.13539683365246,0.116739617007297,-4.20870038787412,0.0146479241163143,0.0164319248826291,0.0217375941071289,0.028644192466134,0.0128168202858314,0.0146479241163143,0.0069065983590051,-0.0158273721803027,0.00183110383048287,0.00102605707490831,0.0156739811912226
"2018-02-01",15,"2019-05-01","2019-07-01",620,8,0.0129032258064516,0.0136876006441224,-4.27748277892261,-3.80673473380674,-0.47074804511587,0.290285959980498,-0.761034005096367,-0.82035510260232,0.0593210975059525,0.125605706799516,-0.0662846092935639,-4.21119816962905,0.0146119163979668,0.0136876006441224,0.0217375941071289,0.0288478194500509,0.012909428338971,0.0146119163979668,0.00711022534292199,-0.01593839111108,0.00170248805899583,-0.00170869059151518,0.0129032258064516
"2018-02-01",16,"2019-06-01","2019-08-01",605,9,0.0148760330578512,0.0156765676567657,-4.13978744293148,-3.80673473380674,-0.333052709124734,0.255943184868061,-0.588995893992795,-0.82035510260232,0.231359208609525,0.311937835130062,-0.080578626520537,-4.05920881641094,0.0169697287999485,0.0156765676567657,0.0217375941071289,0.02790109687394,0.0124790478058339,0.0169697287999485,0.00616350276681102,-0.0154220490681061,0.0044906809941146,-0.00209369574209722,0.0148760330578512
"2018-02-01",17,"2019-07-01","2019-09-01",571,10,0.0175131348511384,0.0183566433566434,-3.97923651701502,-3.80673473380674,-0.172501783208279,0.264080020949498,-0.436581804157777,-0.82035510260232,0.383773298444543,0.379299877568343,0.00447342087619979,-3.98370993789122,0.0182762071987193,0.0183566433566434,0.0217375941071289,0.028122639040942,0.0125797194468731,0.0182762071987193,0.00638504493381307,-0.0155429195940689,0.00569648775184613,-0.000763072347580909,0.0175131348511384
"2018-02-01",18,"2019-08-01","2019-10-01",557,11,0.0197486535008977,0.0206093189964158,-3.86118727224739,-3.80673473380674,-0.0544525384406476,0.253616829857505,-0.308069368298153,-0.82035510260232,0.512285734304167,0.331113081031449,0.181172653272718,-4.04235992552011,0.0172530974039015,0.0206093189964158,0.0217375941071289,0.0278380692675519,0.0124504118761423,0.0172530974039015,0.00610047516042296,-0.0153876573914096,0.00480268552775915,0.00249555609699618,0.0197486535008977
"2018-02-01",19,"2019-09-01","2019-11-01",537,9,0.0167597765363128,0.0176579925650558,-4.0187510067038,-3.80673473380674,-0.212016272897055,0.241048700025503,-0.453064972922558,-0.82035510260232,0.367290129679762,0.279939824453181,0.0873503052265805,-4.10610131193038,0.0162049425036926,0.0176579925650558,0.0217375941071289,0.0274999475031061,0.0122968248431809,0.0162049425036926,0.00576235339597715,-0.0152031226599252,0.00390811766051171,0.000554834032620227,0.0167597765363128
"2018-02-01",20,"2019-10-01","2019-12-01",516,5,0.00968992248062015,0.0106382978723404,-4.53259949315326,-3.80673473380674,-0.725864759346515,0.19016434378928,-0.916029103135795,-0.82035510260232,-0.095674000533475,0.327238288421553,-0.422912288955028,-4.10968720419823,0.0161478740471757,0.0106382978723404,0.0217375941071289,0.0261713416691865,0.0116938958005381,0.0161478740471757,0.00443374756205756,-0.0144774458686484,0.00445397824663757,-0.00645795156655551,0.00968992248062015
"2018-02-01",21,"2019-11-01","2020-01-01",498,9,0.0180722891566265,0.0190380761523046,-3.94209266336407,-3.80673473380674,-0.135357929557329,0.159736706239509,-0.295094635796838,-0.82035510260232,0.525260466805482,0.340221937540722,0.185038529264759,-4.12713119262883,0.0158730657420293,0.0190380761523046,0.0217375941071289,0.0254069305137959,0.0113474138331114,0.0158730657420293,0.00366933640666691,-0.0140595166806845,0.00452565190891787,0.00219922341459724,0.0180722891566265
"2018-02-01",22,"2019-12-01","2020-02-01",488,8,0.0163934426229508,0.0173824130879346,-4.03476106491408,-3.80673473380674,-0.228026331107335,0.116545108534489,-0.344571439641825,-0.82035510260232,0.475783662960495,0.398743386412819,0.0770402765476766,-4.11180134146175,0.0161143208294117,0.0173824130879346,0.0217375941071289,0.0243590873272493,0.0108729500552074,0.0161143208294117,0.00262149322012033,-0.0134861372720418,0.00524137077420425,0.000279121793539127,0.0163934426229508
"2018-02-01",23,"2020-01-01","2020-03-01",474,9,0.0189873417721519,0.02,-3.89182029811063,-3.80673473380674,-0.0850855643038853,0.134096448024832,-0.219182012328717,-0.82035510260232,0.601173090273603,0.267163533020558,0.334009557253045,-4.22582985536367,0.0144027327762975,0.02,0.0217375941071289,0.0247797081878399,0.0110633395300146,0.0144027327762975,0.00304211408071098,-0.0137163686578253,0.00333939324628289,0.00458460899585437,0.0189873417721519
"2018-02-01",24,"2020-02-01","2020-04-01",456,3,0.00657894736842105,0.00765864332603939,-4.86423230105982,-3.80673473380674,-1.05749756725308,0.136933913842919,-1.194431481096,-0.82035510260232,-0.374076378493682,0.020954849412792,-0.395031227906474,-4.46920107315335,0.0113267011170171,0.00765864332603939,0.0217375941071289,0.024848370001482,0.0110944271874207,0.0113267011170171,0.00311077589435308,-0.0137539428140614,0.00023227392959646,-0.00474775374859607,0.00657894736842105
"2018-02-01",25,"2020-03-01","2020-05-01",446,2,0.00448430493273543,0.00559284116331096,-5.1806593230798,-3.80673473380674,-1.37392458927306,0.153144376103385,-1.52706896537645,-0.82035510260232,-0.706713862774128,-0.109104323685269,-0.597609539088859,-4.58304978399095,0.0101202031166835,0.00559284116331096,0.0217375941071289,0.025244204774237,0.0112736945317428,0.0101202031166835,0.00350661066710802,-0.0139705102424941,-0.00115349141505928,-0.00563589818394811,0.00448430493273543
"2018-02-01",26,"2020-04-01","2020-06-01",437,1,0.0022883295194508,0.00342465753424658,-5.67332326717149,-3.80673473380674,-1.86658853336475,0.150824454081345,-2.0174129874461,-0.82035510260232,-1.19705788484378,-0.0839574631687652,-1.11310042167501,-4.56022284549648,0.0103514543854578,0.00342465753424657,0.0217375941071289,0.0251871814349458,0.0112478645905261,0.0103514543854578,0.00344958732781681,-0.0139393168444196,-0.000896410205068322,-0.00806312486600701,0.0022883295194508
"2018-02-01",27,"2020-05-01","2020-07-01",432,3,0.00694444444444444,0.00808314087759815,-4.80985877292894,-3.80673473380674,-1.0031240391222,0.182987039848669,-1.18611107897087,-0.82035510260232,-0.36575597636855,0.147768516703317,-0.513524493071867,-4.29633427985708,0.013435420053216,0.00808314087759815,0.0217375941071289,0.0259890387722965,0.0116112366843447,0.013435420053216,0.00425144466516755,-0.0143778020879518,0.00182418336887133,-0.00649097560877158,0.00694444444444444
"2018-02-01",28,"2020-06-01","2020-08-01",427,6,0.0140515222482436,0.0151869158878505,-4.17201760054032,-3.80673473380674,-0.365282866733578,0.161161887237147,-0.526444753970725,-0.82035510260232,0.293910348631595,0.304798858195984,-0.0108885095643891,-4.16112909097593,0.0153506300263688,0.0151869158878504,0.0217375941071289,0.0254422438960924,0.0113634135797662,0.0153506300263688,0.00370464978896346,-0.0140788303163262,0.00398721644660254,-0.00129910777812521,0.0140515222482436
"2018-02-01",29,"2020-07-01","2020-09-01",416,7,0.0168269230769231,0.0179856115107914,-4.00003388275086,-3.80673473380674,-0.193299148944118,0.142171123824215,-0.335470272768333,-0.82035510260232,0.484884829833986,0.275080610897249,0.209804218936737,-4.2098381016876,0.0146315121448224,0.0179856115107914,0.0217375941071289,0.024975588751243,0.0111520337734062,0.0146315121448224,0.00323799464411409,-0.0138235549778369,0.00347947837141619,0.00219541093210071,0.0168269230769231
"2018-02-01",30,"2020-08-01","2020-10-01",406,5,0.0123152709359606,0.0135135135135135,-4.29045944114839,-3.80673473380674,-0.48372470734165,0.125435575789942,-0.609160283131592,-0.82035510260232,0.211194819470728,0.214259832349531,-0.00306501287880326,-4.28739442826959,0.013554433872793,0.0135135135135135,0.0217375941071289,0.0245712715617039,0.010968981588457,0.013554433872793,0.00283367745457492,-0.0136022899732469,0.002585452284336,-0.00123916293683242,0.0123152709359606
"2018-02-01",31,"2020-09-01","2020-11-01",392,6,0.0153061224489796,0.0165394402035623,-4.08532969112589,-3.80673473380674,-0.278594957319144,0.116476719657313,-0.395071676976457,-0.82035510260232,0.425283425625862,0.143894773994937,0.281388651630926,-4.36671834275681,0.0125337372565471,0.0165394402035623,0.0217375941071289,0.0243574620690612,0.0108722145759687,0.0125337372565471,0.00261986796193227,-0.0134852474930926,0.00166152268057846,0.00277238519243248,0.0153061224489796
"2018-02-01",32,"2020-10-01","2020-12-01",384,6,0.015625,0.0168831168831169,-4.06441389597591,-3.80673473380674,-0.257679162169171,0.132416258675008,-0.390095420844179,-0.82035510260232,0.430259681758141,0.200544233240718,0.229715448517423,-4.29412934449334,0.013464677648973,0.0168831168831169,0.0217375941071289,0.0247391376828066,0.0110449717692576,0.013464677648973,0.00300154357567763,-0.0136941659135489,0.00241970587971535,0.00216032235102701,0.015625
"2018-02-01",33,"2020-11-01","2021-01-01",374,10,0.0267379679144385,0.028,-3.54715129428524,-3.80673473380674,0.259583439521506,0.139526428591446,0.12005701093006,-0.82035510260232,0.94041211353238,0.302336275571726,0.638075837960654,-4.18522713224589,0.0149906105432857,0.028,0.0217375941071289,0.0249112664840387,0.0111229066320444,0.0149906105432857,0.0031736723769098,-0.0137883598519944,0.00386770391124128,0.0117473573711528,0.0267379679144385
"2018-02-01",34,"2020-12-01","2021-02-01",362,8,0.0220994475138122,0.0234159779614325,-3.73064218247591,-3.80673473380674,0.0760925513308299,0.131428628410337,-0.0553360770795067,-0.82035510260232,0.765019025522813,0.160050155148238,0.604968870374575,-4.33561105285049,0.0129246370561007,0.0234159779614325,0.0217375941071289,0.0247153201974912,0.0110341891111611,0.0129246370561007,0.00297772609036222,-0.01368113108633,0.00189044794493957,0.00917481045771145,0.0220994475138122
"2018-03-01",1,"2018-04-01","2018-06-01",1063,2,0.00188146754468485,0.00234962406015038,-6.05114754926916,-3.80673473380674,-2.24441281546241,-1.7073653881347,-0.537047427327716,-0.797040334567286,0.25999290723957,0.27505240061418,-0.0150594933746103,-6.03608805589455,0.00238519094764382,0.00234962406015038,0.0217375941071289,0.00401337969127483,0.00181266929641612,0.00238519094764382,-0.0177242144158541,-0.00220071039485871,0.000572521651227699,-0.000503723402958967,0.00188146754468486
"2018-03-01",2,"2018-05-01","2018-07-01",1023,3,0.00293255131964809,0.00341796875,-5.67528501375453,-3.80673473380674,-1.86855027994779,-0.802500335743768,-1.06604994420402,-0.797040334567286,-0.269009609636737,-0.0687089727953612,-0.200300636841376,-5.47498437691316,0.00417280871939868,0.00341796875,0.0217375941071289,0.00986122148763851,0.00446827125978371,0.00417280871939868,-0.0118763726194904,-0.0053929502278548,-0.000295462540385022,-0.00124025739975059,0.00293255131964809
"2018-03-01",3,"2018-06-01","2018-08-01",982,4,0.00407331975560081,0.00457782299084435,-5.38194339005986,-3.80673473380674,-1.57520865625312,-0.337459829206784,-1.23774882704633,-0.797040334567286,-0.440708492479046,-0.438695231395139,-0.00201326108390715,-5.37993012897595,0.0045870063093591,0.00457782299084435,0.0217375941071289,0.0156087071675435,0.00709506890830282,0.0045870063093591,-0.00612888693958539,-0.00851363825924073,-0.00250806259894371,-0.000513686553758288,0.00407331975560081
"2018-03-01",4,"2018-07-01","2018-09-01",950,3,0.00315789473684211,0.00368033648790747,-5.60106396846121,-3.80673473380674,-1.79432923465447,-0.182480278425218,-1.61184895622925,-0.797040334567286,-0.814808621661968,-0.410162795844821,-0.404645825817148,-5.19641814264407,0.00550587688460582,0.00368033648790747,0.0217375941071289,0.0181776956171205,0.00827460267456791,0.00550587688460582,-0.00355989849000843,-0.00990309294255261,-0.00276872578996209,-0.00234798214776372,0.00315789473684211
"2018-03-01",5,"2018-08-01","2018-10-01",922,3,0.00325379609544469,0.0037919826652221,-5.57106707554901,-3.80673473380674,-1.76433234174227,-0.110329660461367,-1.6540026812809,-0.797040334567286,-0.856962346713614,-0.298646245234361,-0.558316101479253,-5.01275097406976,0.00660861273794379,0.0037919826652221,0.0217375941071289,0.019511164970081,0.00888818291135844,0.00660861273794379,-0.00222642913704798,-0.0106229820587225,-0.00227957017341465,-0.0033548166424991,0.00325379609544469
"2018-03-01",6,"2018-09-01","2018-11-01",894,2,0.00223713646532438,0.00279329608938547,-5.87773578177964,-3.80673473380674,-2.0710010479729,-0.00462210480800024,-2.0663789431649,-0.797040334567286,-1.26933860859761,-0.4410899632397,-0.828248645357911,-5.04948713642173,0.00637176170750612,0.00279329608938548,0.0217375941071289,0.0216395216911312,0.00986940604997999,0.00637176170750612,-9.8072415997727e-05,-0.0117701156411512,-0.00349764434247387,-0.00413462524218174,0.00223713646532438
"2018-03-01",7,"2018-10-01","2018-12-01",865,4,0.0046242774566474,0.00519630484988453,-5.25459765919171,-3.80673473380674,-1.44786292538497,0.0795860484344686,-1.52744897381944,-0.797040334567286,-0.730408639252152,-0.178129695122228,-0.552278944129924,-4.70231871506179,0.00899261131381998,0.00519630484988452,0.0217375941071289,0.0234959992497771,0.0107271844621647,0.00899261131381998,0.00175840514264819,-0.0127688147876124,-0.00173457314834475,-0.00436833385717259,0.0046242774566474
"2018-03-01",8,"2018-11-01","2019-01-01",838,5,0.00596658711217184,0.0065554231227652,-5.02088560995242,-3.80673473380674,-1.21415087614568,0.14017796756865,-1.35432884371433,-0.797040334567286,-0.557288509147047,-0.0438615305362023,-0.513426978610845,-4.50745863134158,0.0109061903367259,0.0065554231227652,0.0217375941071289,0.0249270977186229,0.0113896288435839,0.0109061903367259,0.00318950361149392,-0.013537468875039,-0.000483438506857928,-0.0049396032245541,0.00596658711217184
"2018-03-01",9,"2018-12-01","2019-02-01",815,6,0.00736196319018405,0.0079656862745098,-4.8246145962161,-3.80673473380674,-1.01787986240936,0.188722894148899,-1.20660275655826,-0.797040334567286,-0.40956242199097,0.112416524094737,-0.521978946085707,-4.30263565013039,0.0133521515390158,0.00796568627450981,0.0217375941071289,0.026134629384257,0.0119494078971411,0.0133521515390158,0.00439703527712805,-0.0141852214871159,0.00140274364187469,-0.00599018834883178,0.00736196319018405
"2018-03-01",10,"2019-01-01","2019-03-01",796,9,0.0113065326633166,0.0119196988707654,-4.41757157209329,-3.80673473380674,-0.610836838286552,0.249100324734697,-0.859937163021249,-0.797040334567286,-0.0628968284539635,0.225471639234264,-0.288368467688228,-4.12920310440507,0.015840732620996,0.0119196988707654,0.0217375941071289,0.0277160988991316,0.0126836750290515,0.015840732620996,0.00597850479200264,-0.0150324238700801,0.00315705759194455,-0.00453419995767942,0.0113065326633166
"2018-03-01",11,"2019-02-01","2019-04-01",757,13,0.0171730515191546,0.0178100263852243,-4.01002316667968,-3.80673473380674,-0.203288432872939,0.289264109856582,-0.492552542729521,-0.797040334567286,0.304487791837765,0.0940197986978563,0.210467993139908,-4.22049115981959,0.0144787139267898,0.0178100263852243,0.0217375941071289,0.0288192054610655,0.0131966084770412,0.0144787139267898,0.00708161135393656,-0.0156225969840243,0.00128210544974869,0.00269433759236471,0.0171730515191546
